ts,open,high,low,close,volume,datetime
1761537600000,114960.5,116309.8,114960.4,115562.8,253.49150332,2025-10-27 04:00:00+00:00
1761552000000,115562.9,115562.9,114846.5,115370.1,200.31445338,2025-10-27 08:00:00+00:00
1761566400000,115370.1,115370.1,114541.1,114940.0,219.49413055,2025-10-27 12:00:00+00:00
1761580800000,114940.1,115786.1,114791.9,114883.2,195.42060049,2025-10-27 16:00:00+00:00
1761595200000,114883.3,114883.3,113801.4,114153.0,181.58718335,2025-10-27 20:00:00+00:00
1761609600000,114153.1,114497.5,113593.2,113923.5,87.82029355,2025-10-28 00:00:00+00:00
1761624000000,113923.6,114273.4,113565.4,114273.4,59.91499133,2025-10-28 04:00:00+00:00
1761638400000,114273.4,114619.6,114135.0,114333.0,105.50837703,2025-10-28 08:00:00+00:00
1761652800000,114333.0,116023.4,114160.0,114725.1,424.47211467,2025-10-28 12:00:00+00:00
1761667200000,114725.1,115586.2,113597.0,113683.5,356.72136187,2025-10-28 16:00:00+00:00
1761681600000,113683.6,113683.6,112278.2,112918.0,394.93434832,2025-10-28 20:00:00+00:00
1761696000000,112918.0,112918.0,112118.5,112550.0,152.2034108,2025-10-29 00:00:00+00:00
1761710400000,112550.0,113511.0,112549.9,113511.0,130.5263522,2025-10-29 04:00:00+00:00
1761724800000,113511.0,113601.0,112765.5,113187.5,76.92970316,2025-10-29 08:00:00+00:00
1761739200000,113187.5,113601.0,111450.0,111591.1,502.65179934,2025-10-29 12:00:00+00:00
1761753600000,111591.1,112044.4,109251.0,110675.6,994.56465273,2025-10-29 16:00:00+00:00
1761768000000,110675.6,111815.3,109818.3,110104.2,433.27247823,2025-10-29 20:00:00+00:00
1761782400000,110104.2,110982.7,109750.0,110744.5,227.83340697,2025-10-30 00:00:00+00:00
1761796800000,110761.0,111561.5,108000.0,111349.9,639.33706215,2025-10-30 04:00:00+00:00
1761811200000,111350.0,111374.7,109774.2,109789.9,182.86437754,2025-10-30 08:00:00+00:00
