ts,open,high,low,close,volume,datetime
1495065600000,0.48,0.51478,0.3211,0.3794,830794.32728554,2017-05-18 00:00:00+00:00
1495670400000,0.38071,0.444,0.19972,0.32812,2298507.61957447,2017-05-25 00:00:00+00:00
1496275200000,0.34093,0.4996,0.34066,0.37484,1470201.86121311,2017-06-01 00:00:00+00:00
1496880000000,0.37464,0.40638,0.31009,0.35295,1208908.1169106,2017-06-08 00:00:00+00:00
1497484800000,0.35294,0.46966,0.28035,0.3607,1035611.44864249,2017-06-15 00:00:00+00:00
1498089600000,0.36121,0.40133,0.2866,0.3446,895289.1019171,2017-06-22 00:00:00+00:00
1498694400000,0.35363,0.38,0.30559,0.32797,996340.25561866,2017-06-29 00:00:00+00:00
1499299200000,0.32825,0.3303,0.19404,0.25898,2569307.50409895,2017-07-06 00:00:00+00:00
1499904000000,0.25898,0.27489,0.16516,0.20614,3370871.76203288,2017-07-13 00:00:00+00:00
1500508800000,0.20664,0.26314,0.20664,0.22241,2593358.83312959,2017-07-20 00:00:00+00:00
1501113600000,0.22091,0.23979,0.195,0.22035,2116236.92947744,2017-07-27 00:00:00+00:00
1501718400000,0.21611,0.25377,0.21388,0.2408,2131652.56614844,2017-08-03 00:00:00+00:00
1502323200000,0.23609,0.24045,0.194,0.20377,1955553.91555654,2017-08-10 00:00:00+00:00
1502928000000,0.20539,0.26989,0.194,0.23414,1622190.49722485,2017-08-17 00:00:00+00:00
1503532800000,0.23414,0.23414,0.23414,0.23414,0.0,2017-08-24 00:00:00+00:00
1504137600000,0.23414,0.23414,0.23414,0.23414,0.0,2017-08-31 00:00:00+00:00
1504742400000,0.23414,0.23414,0.23414,0.23414,0.0,2017-09-07 00:00:00+00:00
1505347200000,0.23414,0.23414,0.23414,0.23414,0.0,2017-09-14 00:00:00+00:00
1505952000000,0.23414,0.23414,0.23414,0.23414,0.0,2017-09-21 00:00:00+00:00
1506556800000,0.23414,0.23414,0.23414,0.23414,0.0,2017-09-28 00:00:00+00:00
1507161600000,0.23414,0.23414,0.23414,0.23414,0.0,2017-10-05 00:00:00+00:00
1507766400000,0.23414,0.23414,0.23414,0.23414,0.0,2017-10-12 00:00:00+00:00
1508371200000,0.23414,0.23414,0.23414,0.23414,0.0,2017-10-19 00:00:00+00:00
1508976000000,0.23414,0.23414,0.23414,0.23414,0.0,2017-10-26 00:00:00+00:00
1509580800000,0.23414,0.23414,0.23414,0.23414,0.0,2017-11-02 00:00:00+00:00
1510185600000,0.23414,0.23414,0.23414,0.23414,0.0,2017-11-09 00:00:00+00:00
1510790400000,0.23414,0.23414,0.23414,0.23414,0.0,2017-11-16 00:00:00+00:00
1511395200000,0.23414,0.23414,0.23414,0.23414,0.0,2017-11-23 00:00:00+00:00
1512000000000,0.23414,0.23414,0.23414,0.23414,0.0,2017-11-30 00:00:00+00:00
1512604800000,0.23414,0.23414,0.23414,0.23414,0.0,2017-12-07 00:00:00+00:00
1513209600000,0.23414,0.23414,0.23414,0.23414,0.0,2017-12-14 00:00:00+00:00
1513814400000,0.23414,0.23414,0.23414,0.23414,0.0,2017-12-21 00:00:00+00:00
1514419200000,0.23414,0.23414,0.23414,0.23414,0.0,2017-12-28 00:00:00+00:00
1515024000000,0.23414,0.23414,0.23414,0.23414,0.0,2018-01-04 00:00:00+00:00
1515628800000,0.23414,0.23414,0.23414,0.23414,0.0,2018-01-11 00:00:00+00:00
1516233600000,0.23414,0.23414,0.23414,0.23414,0.0,2018-01-18 00:00:00+00:00
1516838400000,0.23414,0.23414,0.23414,0.23414,0.0,2018-01-25 00:00:00+00:00
1517443200000,0.23414,0.23414,0.23414,0.23414,0.0,2018-02-01 00:00:00+00:00
1518048000000,0.23414,0.23414,0.23414,0.23414,0.0,2018-02-08 00:00:00+00:00
1518652800000,1.31,1.49,1.0,1.00001,105918.22492299,2018-02-15 00:00:00+00:00
1519257600000,1.18873,1.3799,0.92,1.2,400326.91797776,2018-02-22 00:00:00+00:00
1519862400000,1.0,1.3799,0.8,1.14608,617473.39493505,2018-03-01 00:00:00+00:00
1520467200000,1.13218,1.14579,0.85102,0.85228,337107.10711331,2018-03-08 00:00:00+00:00
1521072000000,0.85228,1.0448,0.7,0.85286,554253.79709463,2018-03-15 00:00:00+00:00
1521676800000,0.8751,0.88999,0.71998,0.74808,341442.32896975,2018-03-22 00:00:00+00:00
1522281600000,0.73604,0.74759,0.51,0.6,922586.43421388,2018-03-29 00:00:00+00:00
1522886400000,0.61225,0.65792,0.53,0.65792,353594.44700736,2018-04-05 00:00:00+00:00
1523491200000,0.63377,0.88947,0.60303,0.85981,691106.2823731,2018-04-12 00:00:00+00:00
1524096000000,0.8799,1.09,0.85,1.0,748420.37417732,2018-04-19 00:00:00+00:00
1524700800000,0.99822,1.12,0.95206,1.07199,317249.00565219,2018-04-26 00:00:00+00:00
1525305600000,1.05544,1.12399,0.92,0.98501,489064.24434475,2018-05-03 00:00:00+00:00
1525910400000,1.00983,1.0107,0.79959,0.86697,268065.01620699,2018-05-10 00:00:00+00:00
1526515200000,0.88164,0.88552,0.72649,0.77551,182112.59888243,2018-05-17 00:00:00+00:00
1527120000000,0.74913,0.80972,0.688,0.73884,344244.69097275,2018-05-24 00:00:00+00:00
1527724800000,0.73785,0.87799,0.72185,0.8213,331260.38807468,2018-05-31 00:00:00+00:00
1528329600000,0.839,0.85,0.6,0.67049,458114.99498114,2018-06-07 00:00:00+00:00
1528934400000,0.68081,0.91,0.66,0.70504,583199.62182477,2018-06-14 00:00:00+00:00
1529539200000,0.70581,0.71048,0.57815,0.61368,435220.67440204,2018-06-21 00:00:00+00:00
1530144000000,0.61304,0.66,0.5,0.6293,556631.87235742,2018-06-28 00:00:00+00:00
1530748800000,0.62836,0.62909,0.56131,0.56476,172926.01038208,2018-07-05 00:00:00+00:00
1531353600000,0.56381,0.66975,0.54378,0.61896,322845.71228534,2018-07-12 00:00:00+00:00
1531958400000,0.61299,0.61605,0.54,0.58644,386656.24622208,2018-07-19 00:00:00+00:00
1532563200000,0.59076,0.59843,0.5545,0.58176,214890.79272868,2018-07-26 00:00:00+00:00
1533168000000,0.57318,0.5829,0.4157,0.4255,287487.81873315,2018-08-02 00:00:00+00:00
1533772800000,0.43627,0.5,0.25,0.37046,399758.76720538,2018-08-09 00:00:00+00:00
1534377600000,0.37478,0.57,0.3687,0.437,324135.15951441,2018-08-16 00:00:00+00:00
1534982400000,0.421,0.5,0.416,0.44431,278656.5570171,2018-08-23 00:00:00+00:00
1535587200000,0.44552,0.5,0.342,0.36361,340440.61387831,2018-08-30 00:00:00+00:00
1536192000000,0.37755,0.4575,0.33187,0.3542,434413.95734345,2018-09-06 00:00:00+00:00
1536796800000,0.36477,0.4967,0.35,0.42432,532415.22022218,2018-09-13 00:00:00+00:00
1537401600000,0.41518,0.9808,0.40001,0.67269,1265460.50816452,2018-09-20 00:00:00+00:00
1538006400000,0.68267,0.97988,0.65,0.67197,808468.73482138,2018-09-27 00:00:00+00:00
1538611200000,0.67375,0.70667,0.5563,0.58,346068.39178215,2018-10-04 00:00:00+00:00
1539216000000,0.58,0.64,0.49419,0.60084,643881.29055595,2018-10-11 00:00:00+00:00
1539820800000,0.60208,0.64,0.56812,0.59583,272783.82619526,2018-10-18 00:00:00+00:00
1540425600000,0.58695,0.678,0.56582,0.6084,378504.7303267,2018-10-25 00:00:00+00:00
1541030400000,0.59109,0.9499,0.57001,0.69763,572553.63185728,2018-11-01 00:00:00+00:00
1541635200000,0.70408,0.73,0.55217,0.61998,455700.59706381,2018-11-08 00:00:00+00:00
1542240000000,0.63626,0.69799,0.54,0.58599,1045521.08390479,2018-11-15 00:00:00+00:00
1542844800000,0.58905,0.59596,0.42009,0.49169,607459.59793032,2018-11-22 00:00:00+00:00
1543449600000,0.51456,0.5202,0.44689,0.45008,282049.63578357,2018-11-29 00:00:00+00:00
1544054400000,0.45008,0.49399,0.38001,0.40101,374496.60996736,2018-12-06 00:00:00+00:00
1544659200000,0.4219,0.56998,0.38,0.51999,449578.31425669,2018-12-13 00:00:00+00:00
1545264000000,0.5038,0.62496,0.47024,0.525,715848.74542349,2018-12-20 00:00:00+00:00
1545868800000,0.52,0.53419,0.45293,0.515,275510.3390834,2018-12-27 00:00:00+00:00
1546473600000,0.51,0.52,0.41001,0.48094,284029.86854023,2019-01-03 00:00:00+00:00
1547078400000,0.49,0.51294,0.40001,0.43,239974.72320117,2019-01-10 00:00:00+00:00
1547683200000,0.43,0.43686,0.41,0.42289,58865.15834515,2019-01-17 00:00:00+00:00
1548288000000,0.41999,0.4475,0.37,0.41465,286062.28563638,2019-01-24 00:00:00+00:00
1548892800000,0.42052,0.44,0.35,0.37528,619372.68785972,2019-01-31 00:00:00+00:00
1549497600000,0.38047,0.40587,0.35001,0.397,516939.97902408,2019-02-07 00:00:00+00:00
1550102400000,0.397,0.46789,0.38512,0.42669,321641.68162691,2019-02-14 00:00:00+00:00
1550707200000,0.429,0.45804,0.38306,0.408,682506.26139,2019-02-21 00:00:00+00:00
1551312000000,0.4083,0.44,0.4,0.42331,163151.42280315,2019-02-28 00:00:00+00:00
1551916800000,0.42,0.425,0.4095,0.422,98704.66280189,2019-03-07 00:00:00+00:00
1552521600000,0.4184,0.42487,0.38336,0.42029,678793.02447211,2019-03-14 00:00:00+00:00
1553126400000,0.42058,0.47995,0.39636,0.41282,512066.5536988,2019-03-21 00:00:00+00:00
1553731200000,0.41386,0.4899,0.40514,0.445,570336.34874656,2019-03-28 00:00:00+00:00
1554336000000,0.44458,0.48999,0.42,0.47984,386406.38109209,2019-04-04 00:00:00+00:00
1554940800000,0.47075,0.4833,0.42002,0.45461,606314.72947133,2019-04-11 00:00:00+00:00
1555545600000,0.45364,0.4648,0.40169,0.41599,330936.96736749,2019-04-18 00:00:00+00:00
