ts,open,high,low,close,volume,datetime
1769317200000,2.60549,2.60645,2.60003,2.60645,11477.6591515,2026-01-25 05:00:00+00:00
1769320800000,2.60534,2.60636,2.59706,2.60117,5984.78923208,2026-01-25 06:00:00+00:00
1769324400000,2.60052,2.60119,2.59437,2.59559,5031.00937752,2026-01-25 07:00:00+00:00
1769328000000,2.59879,2.60156,2.59005,2.59147,4469.25391829,2026-01-25 08:00:00+00:00
1769331600000,2.59005,2.59909,2.58732,2.59474,5243.94896169,2026-01-25 09:00:00+00:00
1769335200000,2.59464,2.61717,2.59464,2.61463,1442.40536159,2026-01-25 10:00:00+00:00
1769338800000,2.60941,2.61586,2.60393,2.60446,907.90427886,2026-01-25 11:00:00+00:00
1769342400000,2.60596,2.60688,2.60005,2.60471,60.14664189,2026-01-25 12:00:00+00:00
1769346000000,2.60454,2.60569,2.59659,2.60374,2372.64242864,2026-01-25 13:00:00+00:00
1769349600000,2.60266,2.60276,2.58223,2.58739,5644.16133592,2026-01-25 14:00:00+00:00
1769353200000,2.58693,2.59383,2.58485,2.5879,2853.5299507,2026-01-25 15:00:00+00:00
1769356800000,2.5869,2.5869,2.5301,2.54091,84165.68371012,2026-01-25 16:00:00+00:00
1769360400000,2.54081,2.54956,2.51624,2.52932,38374.66835069,2026-01-25 17:00:00+00:00
1769364000000,2.5275,2.53337,2.50039,2.51623,18652.09100714,2026-01-25 18:00:00+00:00
1769367600000,2.51649,2.52331,2.4821,2.49082,64860.95432634,2026-01-25 19:00:00+00:00
1769371200000,2.49374,2.5,2.48283,2.49803,18818.41301587,2026-01-25 20:00:00+00:00
1769374800000,2.49996,2.52064,2.49996,2.51803,15267.78489107,2026-01-25 21:00:00+00:00
1769378400000,2.51744,2.51779,2.4906,2.50673,7648.77389887,2026-01-25 22:00:00+00:00
1769382000000,2.5069,2.51682,2.49911,2.5135,7439.5611655,2026-01-25 23:00:00+00:00
1769385600000,2.51423,2.53705,2.51156,2.535,13589.95537866,2026-01-26 00:00:00+00:00
1769389200000,2.53792,2.58174,2.53621,2.57824,25928.76269445,2026-01-26 01:00:00+00:00
1769392800000,2.57006,2.57499,2.56055,2.56582,11796.53238392,2026-01-26 02:00:00+00:00
1769396400000,2.56509,2.57385,2.55118,2.55348,5189.34532437,2026-01-26 03:00:00+00:00
1769400000000,2.5565,2.58491,2.5565,2.56687,7095.87039835,2026-01-26 04:00:00+00:00
1769403600000,2.56875,2.57242,2.56395,2.57242,4379.27383,2026-01-26 05:00:00+00:00
1769407200000,2.57077,2.57731,2.56639,2.5703,5571.35848294,2026-01-26 06:00:00+00:00
1769410800000,2.56956,2.57708,2.56754,2.57214,6190.90246451,2026-01-26 07:00:00+00:00
1769414400000,2.57612,2.59243,2.57543,2.58095,7560.07281699,2026-01-26 08:00:00+00:00
1769418000000,2.58216,2.58216,2.56706,2.56889,175088.98920341,2026-01-26 09:00:00+00:00
1769421600000,2.5701,2.58292,2.5701,2.58178,15394.71200813,2026-01-26 10:00:00+00:00
1769425200000,2.58123,2.58992,2.58123,2.58545,2802.9952795,2026-01-26 11:00:00+00:00
1769428800000,2.58838,2.60089,2.58838,2.5942,2702.52498921,2026-01-26 12:00:00+00:00
1769432400000,2.59913,2.62305,2.59913,2.61058,12091.48498503,2026-01-26 13:00:00+00:00
1769436000000,2.6172,2.63423,2.60139,2.62724,8255.93227819,2026-01-26 14:00:00+00:00
1769439600000,2.62505,2.66054,2.62049,2.63192,34468.74812149,2026-01-26 15:00:00+00:00
1769443200000,2.63395,2.64051,2.62518,2.6252,11090.30883048,2026-01-26 16:00:00+00:00
1769446800000,2.62565,2.62896,2.60355,2.61705,7844.44091149,2026-01-26 17:00:00+00:00
1769450400000,2.61925,2.63538,2.61157,2.62679,6525.02938778,2026-01-26 18:00:00+00:00
1769454000000,2.62978,2.63257,2.61378,2.61516,29143.64582707,2026-01-26 19:00:00+00:00
1769457600000,2.6149,2.61577,2.59246,2.59522,14314.82648192,2026-01-26 20:00:00+00:00
1769461200000,2.59348,2.60905,2.58709,2.59719,30250.78901348,2026-01-26 21:00:00+00:00
1769464800000,2.59991,2.60599,2.59714,2.60283,7742.19303896,2026-01-26 22:00:00+00:00
1769468400000,2.59918,2.61631,2.59714,2.60865,1140.45879647,2026-01-26 23:00:00+00:00
1769472000000,2.60488,2.60844,2.60285,2.60844,6944.31002007,2026-01-27 00:00:00+00:00
1769475600000,2.60148,2.61535,2.60148,2.61214,4281.75813772,2026-01-27 01:00:00+00:00
1769479200000,2.61395,2.62474,2.60988,2.62474,6464.00153148,2026-01-27 02:00:00+00:00
1769482800000,2.62473,2.627,2.6165,2.61819,2819.29830623,2026-01-27 03:00:00+00:00
1769486400000,2.61751,2.62819,2.61711,2.61915,4500.30790928,2026-01-27 04:00:00+00:00
1769490000000,2.61943,2.61943,2.60984,2.60993,2475.33082731,2026-01-27 05:00:00+00:00
1769493600000,2.60889,2.61144,2.60255,2.60512,1115.67502503,2026-01-27 06:00:00+00:00
1769497200000,2.60794,2.60905,2.60307,2.60444,3629.50620522,2026-01-27 07:00:00+00:00
1769500800000,2.6064,2.60895,2.59826,2.60115,1295.43068,2026-01-27 08:00:00+00:00
1769504400000,2.5958,2.59581,2.57902,2.57902,8668.24755445,2026-01-27 09:00:00+00:00
1769508000000,2.57949,2.58627,2.57949,2.58103,2825.89545,2026-01-27 10:00:00+00:00
1769511600000,2.58065,2.58884,2.5777,2.58846,2080.5916447,2026-01-27 11:00:00+00:00
1769515200000,2.58626,2.58936,2.57739,2.57739,2599.92651023,2026-01-27 12:00:00+00:00
1769518800000,2.57593,2.57713,2.56005,2.5627,15441.59466956,2026-01-27 13:00:00+00:00
1769522400000,2.5628,2.58617,2.56034,2.5721,6479.54330369,2026-01-27 14:00:00+00:00
1769526000000,2.56578,2.57754,2.55967,2.57053,4680.43078971,2026-01-27 15:00:00+00:00
1769529600000,2.57514,2.60005,2.57514,2.59975,10209.82307965,2026-01-27 16:00:00+00:00
1769533200000,2.60111,2.60111,2.55186,2.5535,13159.4962405,2026-01-27 17:00:00+00:00
1769536800000,2.55517,2.59826,2.55367,2.5928,29077.495608,2026-01-27 18:00:00+00:00
1769540400000,2.58882,2.59602,2.58335,2.59353,3902.36625102,2026-01-27 19:00:00+00:00
1769544000000,2.59354,2.61959,2.59354,2.605,9407.67618566,2026-01-27 20:00:00+00:00
1769547600000,2.60591,2.61589,2.59233,2.59233,13424.92800529,2026-01-27 21:00:00+00:00
1769551200000,2.59832,2.60697,2.5938,2.6025,4957.0867,2026-01-27 22:00:00+00:00
1769554800000,2.59981,2.60747,2.59743,2.59966,7790.96655719,2026-01-27 23:00:00+00:00
1769558400000,2.6022,2.60571,2.59426,2.59684,2389.81832367,2026-01-28 00:00:00+00:00
1769562000000,2.59646,2.59652,2.5811,2.58746,5100.92373143,2026-01-28 01:00:00+00:00
1769565600000,2.58328,2.58762,2.57886,2.58371,4554.09154923,2026-01-28 02:00:00+00:00
1769569200000,2.58464,2.58571,2.57674,2.58368,13174.56250707,2026-01-28 03:00:00+00:00
1769572800000,2.58365,2.58642,2.57734,2.58285,1670.38884686,2026-01-28 04:00:00+00:00
1769576400000,2.5838,2.595,2.5783,2.595,3352.79098176,2026-01-28 05:00:00+00:00
1769580000000,2.59739,2.60921,2.59427,2.60921,10192.55316359,2026-01-28 06:00:00+00:00
1769583600000,2.60673,2.60673,2.598,2.59862,5820.88041842,2026-01-28 07:00:00+00:00
1769587200000,2.59936,2.59938,2.59313,2.59344,431.83760957,2026-01-28 08:00:00+00:00
1769590800000,2.5904,2.61224,2.5904,2.61224,1671.7513303,2026-01-28 09:00:00+00:00
1769594400000,2.61811,2.61811,2.61038,2.61262,649.55809691,2026-01-28 10:00:00+00:00
1769598000000,2.60842,2.63479,2.60512,2.63479,9516.11513984,2026-01-28 11:00:00+00:00
1769601600000,2.63191,2.63191,2.60664,2.60893,10115.82508477,2026-01-28 12:00:00+00:00
1769605200000,2.60841,2.62216,2.60841,2.61833,5267.40992614,2026-01-28 13:00:00+00:00
1769608800000,2.61346,2.61346,2.59325,2.60108,6083.46004331,2026-01-28 14:00:00+00:00
1769612400000,2.60167,2.60249,2.58281,2.58352,18072.33523111,2026-01-28 15:00:00+00:00
1769616000000,2.58261,2.59369,2.57814,2.58892,17782.50269481,2026-01-28 16:00:00+00:00
1769619600000,2.59146,2.61211,2.57709,2.6062,7758.22121642,2026-01-28 17:00:00+00:00
1769623200000,2.60553,2.60604,2.59525,2.60141,9087.3001344,2026-01-28 18:00:00+00:00
1769626800000,2.59685,2.6062,2.58838,2.60513,10045.83391423,2026-01-28 19:00:00+00:00
1769630400000,2.60213,2.6166,2.59532,2.59938,13257.80942347,2026-01-28 20:00:00+00:00
1769634000000,2.59812,2.60021,2.58325,2.59356,12158.74062402,2026-01-28 21:00:00+00:00
1769637600000,2.59327,2.59935,2.58782,2.59809,2544.38681906,2026-01-28 22:00:00+00:00
1769641200000,2.59837,2.60005,2.58244,2.58349,2336.97737567,2026-01-28 23:00:00+00:00
1769644800000,2.58529,2.58542,2.57023,2.57847,4580.79476935,2026-01-29 00:00:00+00:00
1769648400000,2.57985,2.58052,2.559,2.559,8684.63941584,2026-01-29 01:00:00+00:00
1769652000000,2.5615,2.56696,2.53005,2.53315,18130.29075699,2026-01-29 02:00:00+00:00
1769655600000,2.53733,2.5457,2.53,2.536,4565.96592628,2026-01-29 03:00:00+00:00
1769659200000,2.53161,2.54008,2.52163,2.53831,4175.78246255,2026-01-29 04:00:00+00:00
1769662800000,2.5383,2.54534,2.53814,2.54058,5590.70930917,2026-01-29 05:00:00+00:00
1769666400000,2.54032,2.55277,2.53906,2.54774,1567.61582141,2026-01-29 06:00:00+00:00
1769670000000,2.54724,2.55238,2.54477,2.54597,9651.85070375,2026-01-29 07:00:00+00:00
1769673600000,2.54928,2.5531,2.53741,2.54017,2205.31053609,2026-01-29 08:00:00+00:00
1769677200000,2.53951,2.53975,2.53057,2.53204,801.61199511,2026-01-29 09:00:00+00:00
1769680800000,2.53316,2.53559,2.53238,2.53312,881.97920939,2026-01-29 10:00:00+00:00
1769684400000,2.53805,2.53805,2.52829,2.53157,1505.33209831,2026-01-29 11:00:00+00:00
1769688000000,2.53283,2.53572,2.52514,2.53068,2056.4979153,2026-01-29 12:00:00+00:00
1769691600000,2.53108,2.53546,2.53002,2.53092,3328.93447971,2026-01-29 13:00:00+00:00
1769695200000,2.53247,2.53436,2.46373,2.46498,42362.68699693,2026-01-29 14:00:00+00:00
1769698800000,2.46325,2.47108,2.42256,2.44363,71130.90714872,2026-01-29 15:00:00+00:00
1769702400000,2.44,2.45739,2.42995,2.45257,43438.10824775,2026-01-29 16:00:00+00:00
1769706000000,2.45464,2.48745,2.44861,2.45301,45454.18700737,2026-01-29 17:00:00+00:00
1769709600000,2.45294,2.45578,2.40794,2.4081,24741.54546952,2026-01-29 18:00:00+00:00
1769713200000,2.41092,2.42395,2.3988,2.41596,40482.34345112,2026-01-29 19:00:00+00:00
1769716800000,2.41534,2.43857,2.4096,2.4352,31065.61969506,2026-01-29 20:00:00+00:00
1769720400000,2.4313,2.43452,2.42323,2.43336,14267.64195118,2026-01-29 21:00:00+00:00
1769724000000,2.43663,2.44495,2.43376,2.44309,7019.28427498,2026-01-29 22:00:00+00:00
1769727600000,2.43861,2.43922,2.42579,2.43877,7229.23093514,2026-01-29 23:00:00+00:00
1769731200000,2.43988,2.44405,2.42862,2.43084,12407.45216968,2026-01-30 00:00:00+00:00
1769734800000,2.42994,2.43717,2.30001,2.37408,120915.97329187,2026-01-30 01:00:00+00:00
1769738400000,2.37543,2.37845,2.33571,2.36163,28893.67482324,2026-01-30 02:00:00+00:00
1769742000000,2.36505,2.38188,2.35485,2.36317,38709.4240119,2026-01-30 03:00:00+00:00
1769745600000,2.36407,2.39,2.36407,2.38798,20574.40371491,2026-01-30 04:00:00+00:00
1769749200000,2.38358,2.39005,2.37661,2.3866,9390.60315102,2026-01-30 05:00:00+00:00
1769752800000,2.38295,2.38295,2.34012,2.35448,31947.51864525,2026-01-30 06:00:00+00:00
1769756400000,2.35287,2.3784,2.35216,2.37722,11204.40640313,2026-01-30 07:00:00+00:00
1769760000000,2.37656,2.38127,2.35896,2.35987,3730.39029382,2026-01-30 08:00:00+00:00
1769763600000,2.36613,2.36899,2.35333,2.356,8456.95294427,2026-01-30 09:00:00+00:00
1769767200000,2.35714,2.36813,2.35714,2.36813,4366.84209875,2026-01-30 10:00:00+00:00
1769770800000,2.36913,2.39346,2.36591,2.38924,6918.32940468,2026-01-30 11:00:00+00:00
1769774400000,2.39327,2.3948,2.37699,2.37951,7264.69365612,2026-01-30 12:00:00+00:00
1769778000000,2.38101,2.38617,2.36163,2.37145,27186.21558485,2026-01-30 13:00:00+00:00
1769781600000,2.37887,2.40019,2.36906,2.37802,41246.1991374,2026-01-30 14:00:00+00:00
1769785200000,2.38326,2.40864,2.35505,2.37835,28454.35982859,2026-01-30 15:00:00+00:00
