ema__prob,ema__conf,ema__exp_profit,rsi__prob,rsi__conf,rsi__exp_profit,sma__prob,sma__conf,sma__exp_profit,sr__prob,sr__conf,sr__exp_profit,vwap__prob,vwap__conf,vwap__exp_profit,close,target
0.3433333333333333,0.15666666666666668,0.03611215889203299,0.5533333333333333,0.053333333333333344,0.03611215889203299,0.25,0.25,0.03611215889203299,0.4033333333333333,0.09666666666666668,0.03611215889203299,0.21666666666666667,0.2833333333333333,0.03611215889203299,3.67405,0
0.3433333333333333,0.15666666666666668,0.03611215889203299,0.82,0.31999999999999995,0.03611215889203299,0.25,0.25,0.03611215889203299,0.31333333333333335,0.18666666666666665,0.03611215889203299,0.35333333333333333,0.14666666666666667,0.03611215889203299,3.67255,0
0.32666666666666666,0.17333333333333334,0.03611215889203299,0.32,0.18,0.03611215889203299,0.27666666666666667,0.22333333333333333,0.03611215889203299,0.36,0.14,0.03611215889203299,0.22666666666666666,0.2733333333333333,0.03611215889203299,3.72135,0
0.31,0.19,0.03611215889203299,0.2866666666666667,0.21333333333333332,0.03611215889203299,0.2733333333333333,0.22666666666666668,0.03611215889203299,0.25666666666666665,0.24333333333333335,0.03611215889203299,0.28,0.21999999999999997,0.03611215889203299,3.73678,0
0.3333333333333333,0.16666666666666669,0.03611215889203299,0.43,0.07,0.03611215889203299,0.28,0.21999999999999997,0.03611215889203299,0.20333333333333334,0.29666666666666663,0.03611215889203299,0.3466666666666667,0.15333333333333332,0.03611215889203299,3.68516,0
0.0,0.5,0.03611215889203299,0.10333333333333333,0.39666666666666667,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.01,0.49,0.03611215889203299,0.02666666666666667,0.47333333333333333,0.03611215889203299,3.6812,0
0.0,0.5,0.03611215889203299,0.15333333333333332,0.3466666666666667,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.023333333333333334,0.4766666666666667,0.03611215889203299,3.69425,0
0.0,0.5,0.03611215889203299,0.14666666666666667,0.35333333333333333,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.02,0.48,0.03611215889203299,0.03333333333333333,0.4666666666666667,0.03611215889203299,3.69693,0
0.0,0.5,0.03611215889203299,0.13,0.37,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,3.67096,0
0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.06,0.44,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.07,0.43,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,3.65711,0
0.006666666666666667,0.49333333333333335,0.03611215889203299,0.07333333333333333,0.42666666666666664,0.03611215889203299,0.08,0.42,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.08666666666666667,0.41333333333333333,0.03611215889203299,3.63363,0
0.0,0.5,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.0,0.5,0.03611215889203299,0.01,0.49,0.03611215889203299,3.64166,0
0.0,0.5,0.03611215889203299,0.07666666666666666,0.42333333333333334,0.03611215889203299,0.0,0.5,0.03611215889203299,0.0,0.5,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,3.67074,0
0.016666666666666666,0.48333333333333334,0.03611215889203299,0.07,0.43,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.02,0.48,0.03611215889203299,0.03666666666666667,0.4633333333333333,0.03611215889203299,3.69971,0
0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.05333333333333334,0.44666666666666666,0.03611215889203299,0.0,0.5,0.03611215889203299,0.0,0.5,0.03611215889203299,0.01,0.49,0.03611215889203299,3.65067,0
0.043333333333333335,0.45666666666666667,0.03611215889203299,0.02666666666666667,0.47333333333333333,0.03611215889203299,0.03,0.47,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.03,0.47,0.03611215889203299,3.61248,0
0.06333333333333334,0.43666666666666665,0.03611215889203299,0.20666666666666667,0.29333333333333333,0.03611215889203299,0.17333333333333334,0.32666666666666666,0.03611215889203299,0.11333333333333333,0.38666666666666666,0.03611215889203299,0.11666666666666667,0.3833333333333333,0.03611215889203299,3.55968,0
0.03333333333333333,0.4666666666666667,0.03611215889203299,0.06,0.44,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.01,0.49,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,3.59604,0
0.023333333333333334,0.4766666666666667,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.02,0.48,0.03611215889203299,0.02,0.48,0.03611215889203299,3.61137,0
0.043333333333333335,0.45666666666666667,0.03611215889203299,0.09666666666666666,0.4033333333333333,0.03611215889203299,0.07666666666666666,0.42333333333333334,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.04666666666666667,0.4533333333333333,0.03611215889203299,3.56187,0
0.98,0.48,0.03611215889203299,0.86,0.36,0.03611215889203299,0.94,0.43999999999999995,0.03611215889203299,0.8633333333333333,0.3633333333333333,0.03611215889203299,0.8666666666666667,0.3666666666666667,0.03611215889203299,3.43198,1
0.84,0.33999999999999997,0.03611215889203299,0.9033333333333333,0.4033333333333333,0.03611215889203299,0.91,0.41000000000000003,0.03611215889203299,0.9366666666666666,0.43666666666666665,0.03611215889203299,0.9233333333333333,0.42333333333333334,0.03611215889203299,3.34142,1
0.9733333333333334,0.4733333333333334,0.03611215889203299,0.82,0.31999999999999995,0.03611215889203299,0.91,0.41000000000000003,0.03611215889203299,0.9033333333333333,0.4033333333333333,0.03611215889203299,0.8733333333333333,0.3733333333333333,0.03611215889203299,3.41696,1
0.9233333333333333,0.42333333333333334,0.03611215889203299,0.91,0.41000000000000003,0.03611215889203299,0.8866666666666667,0.3866666666666667,0.03611215889203299,0.9466666666666667,0.44666666666666666,0.03611215889203299,0.8833333333333333,0.3833333333333333,0.03611215889203299,3.453,1
0.8933333333333333,0.3933333333333333,0.03611215889203299,0.85,0.35,0.03611215889203299,0.8566666666666667,0.3566666666666667,0.03611215889203299,0.93,0.43000000000000005,0.03611215889203299,0.8666666666666667,0.3666666666666667,0.03611215889203299,3.46193,1
0.5966666666666667,0.09666666666666668,0.03611215889203299,0.6833333333333333,0.18333333333333335,0.03611215889203299,0.6333333333333333,0.1333333333333333,0.03611215889203299,0.7033333333333334,0.20333333333333337,0.03611215889203299,0.6866666666666666,0.18666666666666665,0.03611215889203299,3.52229,1
0.07666666666666666,0.42333333333333334,0.03611215889203299,0.1,0.4,0.03611215889203299,0.06333333333333334,0.43666666666666665,0.03611215889203299,0.12,0.38,0.03611215889203299,0.09333333333333334,0.4066666666666667,0.03611215889203299,3.53238,0
0.07666666666666666,0.42333333333333334,0.03611215889203299,0.056666666666666664,0.44333333333333336,0.03611215889203299,0.04,0.46,0.03611215889203299,0.04666666666666667,0.4533333333333333,0.03611215889203299,0.05333333333333334,0.44666666666666666,0.03611215889203299,3.57056,0
0.05,0.45,0.03611215889203299,0.09,0.41000000000000003,0.03611215889203299,0.07,0.43,0.03611215889203299,0.08333333333333333,0.4166666666666667,0.03611215889203299,0.09666666666666666,0.4033333333333333,0.03611215889203299,3.51759,0
0.01,0.49,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.02,0.48,0.03611215889203299,0.06333333333333334,0.43666666666666665,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,3.52522,0
0.02,0.48,0.03611215889203299,0.023333333333333334,0.4766666666666667,0.03611215889203299,0.03,0.47,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,3.51129,0
0.03666666666666667,0.4633333333333333,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.03,0.47,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,3.50232,0
0.016666666666666666,0.48333333333333334,0.03611215889203299,0.07,0.43,0.03611215889203299,0.05,0.45,0.03611215889203299,0.02666666666666667,0.47333333333333333,0.03611215889203299,0.1,0.4,0.03611215889203299,3.48448,0
0.02,0.48,0.03611215889203299,0.06333333333333334,0.43666666666666665,0.03611215889203299,0.023333333333333334,0.4766666666666667,0.03611215889203299,0.016666666666666666,0.48333333333333334,0.03611215889203299,0.013333333333333334,0.4866666666666667,0.03611215889203299,3.48448,0
0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.0,0.5,0.03611215889203299,0.0,0.5,0.03611215889203299,0.01,0.49,0.03611215889203299,3.51305,0
0.01,0.49,0.03611215889203299,0.07333333333333333,0.42666666666666664,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,3.51638,0
0.016666666666666666,0.48333333333333334,0.03611215889203299,0.043333333333333335,0.45666666666666667,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.01,0.49,0.03611215889203299,3.54733,0
0.04,0.46,0.03611215889203299,0.03,0.47,0.03611215889203299,0.01,0.49,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.01,0.49,0.03611215889203299,3.56602,0
0.0,0.5,0.03611215889203299,0.07,0.43,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.0,0.5,0.03611215889203299,3.50785,0
0.03333333333333333,0.4666666666666667,0.03611215889203299,0.06333333333333334,0.43666666666666665,0.03611215889203299,0.023333333333333334,0.4766666666666667,0.03611215889203299,0.006666666666666667,0.49333333333333335,0.03611215889203299,0.03,0.47,0.03611215889203299,3.48467,0
0.013333333333333334,0.4866666666666667,0.03611215889203299,0.07,0.43,0.03611215889203299,0.0033333333333333335,0.49666666666666665,0.03611215889203299,0.01,0.49,0.03611215889203299,0.02666666666666667,0.47333333333333333,0.03611215889203299,3.54359,0
